timestamp,rr
1622963223345,517,3356155
1622963223862,520,3356672
1622963225309,515,3357192
1622963225824,515,3357707
1622963225349,512,3358222
1622963225861,510,3358734
1622963226300,509,3359244
1622963226809,504,3359753
1622963227309,506,3360257
1622963227815,504,3360763
1622963228289,508,3361267
1622963228797,504,3361775
1622963229288,506,3362279
1622963229794,507,3362785
1622963230271,508,3363292
1622963230779,507,3363800
1622963231249,512,3364307
1622963231761,512,3364819
1622963232252,515,3365331
1622963232767,513,3365846
1622963233252,520,3366359
1622963233772,518,3366879
1622963234231,521,3367397
1622963234752,518,3367918
1622963235228,522,3368436
1622963235750,520,3368958
1622963236212,521,3369478
1622963236733,517,3369999
1622963237207,520,3370516
1622963237727,517,3371036
1622963238181,519,3371553
1622963238700,517,3372072
1622963239171,515,3372589
1622963240160,517,3373104
1622963240677,517,3373621
1622963241165,517,3374138
1622963241682,512,3374655
1622963242148,512,3375167
1622963242660,505,3375679
1622963243149,506,3376184
1622963243655,503,3376690
1622963244127,508,3377193
1622963244635,508,3377701
1622963245111,505,3378209
1622963245616,508,3378714
1622963246104,509,3379222
1622963246613,512,3379731
1622963247091,510,3380243
1622963247601,510,3380753
1622963248081,515,3381263
1622963248596,517,3381778
1622963249072,519,3382295
1622963249591,517,3382814
1622963250067,523,3383331
1622963250590,523,3383854
1622963251053,527,3384377
1622963251580,525,3384904
1622963252047,528,3385429
1622963252575,529,3385957
1622963253054,529,3386486
1622963253583,526,3387015
1622963254018,527,3387541
1622963255029,525,3388068
1622963255554,525,3388593
1622963256007,525,3389118
1622963256532,521,3389643
1622963256990,521,3390164
1622963257511,520,3390685
1622963257987,521,3391205
1622963258508,516,3391726
1622963258986,518,3392242
1622963259504,515,3392760
1622963260969,521,3393275
1622963261490,515,3393796
1622963260990,519,3394311
1622963261509,517,3394830
1622963262448,520,3395347
1622963262968,515,3395867
1622963263424,516,3396382
1622963263940,516,3396898
1622963264909,519,3397414
1622963265428,514,3397933
1622963265408,520,3398447
1622963265928,520,3398967
1622963266410,522,3399487
1622963266932,520,3400009
1622963267387,525,3400529
1622963267912,527,3401054
1622963268374,529,3401581
1622963269367,527,3402110
1622963269894,532,3402637
1622963270353,533,3403169
1622963270886,530,3403702
1622963271349,525,3404232
1622963271874,522,3404757
1622963272347,522,3405279
1622963272869,532,3405801
1622963273324,534,3406333
1622963273858,537,3406867
1622963274331,536,3407404
1622963274867,535,3407940
1622963275310,534,3408475
1622963275844,533,3409009
1622963276297,533,3409542
1622963277291,534,3410075
1622963277825,533,3410609
1622963279271,529,3411142
1622963279800,528,3411671
1622963279295,526,3412199
1622963279821,526,3412725
1622963280253,530,3413251
1622963280783,535,3413781
1622963281247,549,3414316
1622963281796,556,3414865
1622963282247,558,3415421
1622963282805,555,3415979
1622963283227,550,3416534
1622963284228,546,3417084
1622963284774,539,3417630
1622963285245,535,3418169
1622963285780,528,3418704
1622963286207,528,3419232
1622963286735,526,3419760
1622963287183,526,3420286
1622963287709,523,3420812
1622963288187,522,3421335
1622963288709,522,3421857
1622963289169,523,3422379
1622963289692,527,3422902
1622963290157,531,3423429
1622963290688,540,3423960
1622963291147,536,3424500
1622963292146,538,3425036
1622963292684,536,3425574
1622963293123,532,3426110
1622963293655,531,3426642
1622963294130,527,3427173
1622963294657,523,3427700
1622963295104,521,3428223
1622963295625,518,3428744
1622963296098,519,3429262
1622963296617,520,3429781
1622963297087,522,3430301
1622963297609,528,3430823
1622963298073,531,3431351
1622963298604,536,3431882
1622963299067,531,3432418
1622963299598,533,3432949
1622963300061,527,3433482
1622963300588,527,3434009
1622963301049,522,3434536
1622963301571,522,3435058
1622963302036,521,3435580
1622963303031,522,3436101
1622963303553,522,3436623
1622963304017,522,3437145
1622963304539,522,3437667
1622963306008,520,3438189
1622963306528,519,3438709
1622963306028,519,3439228
1622963306547,518,3439747
1622963306989,518,3440265
1622963307507,520,3440783
1622963307977,529,3441303
1622963308506,543,3441832
1622963308973,555,3442375
1622963309528,562,3442930
1622963310950,563,3443492
1622963310971,561,3444055
1622963311532,556,3444616
1622963312428,549,3445172
1622963312977,544,3445721
1622963313421,537,3446265
1622963313958,534,3446802
1622963314426,529,3447336
1622963314955,529,3447865
1622963315406,527,3448394
1622963315933,525,3448921
1622963316405,524,3449446
1622963316929,526,3449970
1622963317381,528,3450496
1622963318394,537,3451024
1622963318931,542,3451561
1622963319366,553,3452103
1622963319919,552,3452656
1622963320369,551,3453208
1622963320920,547,3453759
1622963321346,546,3454306
1622963321892,545,3454852
1622963322346,539,3455397
1622963322885,536,3455936
1622963323327,532,3456472
1622963323859,526,3457004
1622963324349,527,3457530
1622963325302,531,3458057
1622963325833,540,3458588
1622963326307,542,3459128
1622963326849,548,3459670
1622963327282,546,3460218
1622963327828,544,3460764
1622963328289,541,3461308
1622963328830,537,3461849
1622963329267,531,3462386
1622963329798,527,3462917
1622963330269,525,3463444
1622963330794,530,3463969
1622963331247,530,3464499
1622963331777,534,3465029
1622963332249,534,3465563
1622963333228,538,3466097
1622963333766,537,3466635
1622963334228,540,3467172
1622963334768,542,3467712
1622963335198,540,3468254
1622963335738,536,3468794
1622963336207,536,3469330
1622963336743,537,3469866
1622963337186,538,3470403
1622963337724,540,3470941
1622963338188,548,3471481
1622963339156,547,3472029
1622963339703,548,3472576
1622963340151,545,3473124
1622963340696,541,3473669
1622963341149,531,3474210
1622963341680,527,3474741
1622963342150,521,3475268
1622963342671,521,3475789
1622963343119,518,3476310
1622963343637,520,3476828
1622963344126,522,3477348
1622963344648,522,3477870
1622963345101,522,3478392
1622963345623,521,3478914
1622963346093,526,3479435
1622963346619,523,3479961
1622963347086,526,3480484
1622963347612,525,3481010
1622963348071,529,3481535
1622963349068,527,3482064
1622963349595,526,3482591
1622963350067,521,3483117
1622963350588,521,3483638
1622963351048,516,3484159
1622963351564,516,3484675
1622963352028,514,3485191
1622963352542,510,3485705
1622963353017,510,3486215
1622963353527,509,3486725
1622963354027,506,3487234
1622963354533,501,3487740
1622963355000,502,3488241
1622963355502,503,3488743
1622963356007,505,3489246
1622963356512,510,3489751
1622963356990,509,3490261
1622963357499,512,3490770
1622963357967,518,3491282
1622963358485,515,3491800
1622963358958,518,3492315
1622963359476,511,3492833
1622963360937,516,3493344
1622963361453,512,3493860
1622963361447,516,3494372
1622963361963,513,3494888
1622963362423,513,3495401
1622963362936,513,3495914
1622963363415,514,3496427
1622963363929,512,3496941
1622963364402,510,3497453
1622963364912,512,3497963
1622963365409,518,3498475
1622963365927,518,3498993
1622963366391,521,3499511
1622963366912,520,3500032
1622963367374,523,3500552
1622963368369,526,3501075
1622963368895,526,3501601
1622963369373,528,3502127
1622963369901,525,3502655
1622963370351,528,3503180
1622963370879,523,3503708
1622963371333,527,3504231
1622963371860,522,3504758
1622963372827,522,3505280
1622963373349,518,3505802
1622963373317,522,3506320
1622963373839,521,3506842
1622963374312,524,3507363
1622963374836,526,3507887
1622963375808,529,3508413
1622963376337,530,3508942
1622963376288,533,3509472
1622963377291,538,3510005
1622963377829,540,3510543
1622963378261,542,3511083
1622963378803,543,3511625
1622963379268,541,3512168
1622963379809,542,3512709
1622963380745,543,3513251
1622963381288,544,3513794
1622963381736,542,3514338
1622963382278,541,3514880
1622963382221,540,3515421
1622963382761,541,3515961
1622963383226,537,3516502
1622963384202,542,3517039
1622963385199,540,3517581
1622963385739,1077,3518121
1622963386190,538,3519198
1622963386728,537,3519736
1622963387187,537,3520273
1622963387724,535,3520810
1622963388165,536,3521345
1622963388701,535,3521881
1622963389168,536,3522416
1622963389704,534,3522952
1622963390141,531,3523486
1622963391148,535,3524017
1622963391683,534,3524552
1622963392125,535,3525086
1622963392660,531,3525621
1622963393127,531,3526152
1622963393658,534,3526683
1622963394106,535,3527217
1622963394641,533,3527752
1622963395092,533,3528285
1622963395625,532,3528818
1622963396081,532,3529350
1622963396613,530,3529882
1622963397073,532,3530412
1622963397605,530,3530944
1622963398062,530,3531474
1622963398592,530,3532004
1622963399052,532,3532534
1622963400041,531,3533066
1622963400572,528,3533597
1622963401147,528,3534125
1622963401675,528,3534653
1622963402022,529,3535181
1622963402551,530,3535710
1622963403012,528,3536240
1622963403540,533,3536768
1622963404001,536,3537301
1622963404537,541,3537837
1622963404993,542,3538378
1622963405535,545,3538920
1622963405981,545,3539465
1622963406987,546,3540010
1622963407533,545,3540556
1622963407961,547,3541101
1622963408508,544,3541648
1622963408949,544,3542192
1622963409493,541,3542736
1622963410930,541,3543277
1622963411471,542,3543818
1622963411425,543,3544360
1622963411968,541,3544903
1622963412418,542,3545444
1622963413405,544,3545986
1622963413949,546,3546530
1622963414397,547,3547076
1622963414944,546,3547623
1622963415387,549,3548169
1622963415936,549,3548718
1622963416375,546,3549267
1622963416921,545,3549813
1622963417365,540,3550358
1622963417905,541,3550898
1622963418357,537,3551439
1622963418894,536,3551976
1622963419349,529,3552512
1622963420335,532,3553041
1622963420867,527,3553573
1622963421327,533,3554100
1622963421860,532,3554633
1622963422316,537,3555165
1622963422853,546,3555702
1622963423309,548,3556248
1622963423857,553,3556796
1622963424297,554,3557349
1622963424851,556,3557903
1622963425285,559,3558459
1622963426274,562,3559018
1622963426836,555,3559580
1622963427267,555,3560135
1622963427822,549,3560690
1622963428256,549,3561239
1622963428805,542,3561788
1622963429248,545,3562330
1622963429793,545,3562875
1622963430237,546,3563420
1622963430783,544,3563966
1622963431225,547,3564510
1622963432226,546,3565057
1622963432772,553,3565603
1622963433206,550,3566156
1622963433756,546,3566706
1622963434206,550,3567252
1622963434756,547,3567802
1622963435186,546,3568349
1622963435732,543,3568895
1622963436186,545,3569438
1622963436731,544,3569983
1622963437170,539,3570527
1622963438157,537,3571066
1622963438694,539,3571603
1622963439145,539,3572142
1622963439684,539,3572681
1622963440146,538,3573220
1622963440684,544,3573758
1622963441125,545,3574302
1622963441670,548,3574847
1622963442130,551,3575395
1622963442681,557,3575946
1622963443106,554,3576503
1622963444096,555,3577057
1622963444651,554,3577612
1622963445084,558,3578166
1622963445642,557,3578724
1622963446075,558,3579281
1622963446633,555,3579839
1622963447066,556,3580394
1622963448055,557,3580950
1622963448612,561,3581507
1622963449047,559,3582068
1622963449606,563,3582627
1622963450047,568,3583190
1622963450615,578,3583758
1622963451029,477,3584336
1622963452028,684,3584813
1622963452712,587,3585497
1622963453007,581,3586084
1622963453588,577,3586665
1622963453996,567,3587242
1622963454563,564,3587809
1622963454986,561,3588373
1622963455547,558,3588934
1622963455977,554,3589492
1622963456988,553,3590046
1622963457541,551,3590599
1622963457961,557,3591150
1622963458518,557,3591707
1622963459950,565,3592264
1622963460515,570,3592829
1622963460430,575,3593399
1622963461429,577,3593974
1622963462006,582,3594551
1622963462426,583,3595133
1622963463009,585,3595716
1622963463408,580,3596301
1622963464390,584,3596881
1622963464974,581,3597465
1622963465387,580,3598046
1622963465967,571,3598626
1622963466386,571,3599197
1622963466957,568,3599768
1622963467360,566,3600336
1622963467926,563,3600902
1622963468367,562,3601465
1622963469345,565,3602027
1622963469910,561,3602592
1622963470347,562,3603153
1622963470909,560,3603715
1622963471327,564,3604275
1622963471891,562,3604839
1622963472327,566,3605401
1622963473299,562,3605967
1622963473861,563,3606529
1622963474291,559,3607092
1622963474850,562,3607651
1622963475288,556,3608213
1622963475844,557,3608769
1622963476272,554,3609326
1622963476826,552,3609880
1622963477259,549,3610432
1622963477808,550,3610981
1622963478249,547,3611531
1622963479241,547,3612078
1622963479788,546,3612625
1622963480229,551,3613171
1622963480780,547,3613722
1622963482209,551,3614269
1622963482760,548,3614820
1622963482229,551,3615368
1622963482780,549,3615919
1622963483206,551,3616468
1622963484206,547,3617019
1622963484753,547,3617566
1622963485180,543,3618113
1622963485723,546,3618656
1622963486169,542,3619202
1622963486711,538,3619744
1622963487159,539,3620282
1622963487698,536,3620821
1622963488166,536,3621357
1622963488702,535,3621893
1622963489140,538,3622428
1622963489678,540,3622966
1622963490130,542,3623506
1622963491126,540,3624048
1622963491666,544,3624588
1622963492110,544,3625132
1622963492654,540,3625676
1622963493106,536,3626216
1622963493642,531,3626752
1622963494091,528,3627283
1622963494619,527,3627811
1622963495086,524,3628338
1622963495610,524,3628862
1622963496089,521,3629386
1622963496610,523,3629907
1622963497069,518,3630430
1622963497587,516,3630948
1622963498050,514,3631464
1622963498564,511,3631978
1622963499042,509,3632489
1622963499551,506,3632998
1622963500030,506,3633504
1622963500536,507,3634010
1622963501026,510,3634517
1622963501536,518,3635027
1622963502009,521,3635545
1622963502530,521,3636066
1622963502999,521,3636587
1622963504007,519,3637108
1622963504526,520,3637627
1622963504987,516,3638147
1622963505503,518,3638663
1622963506961,515,3639181
1622963507476,512,3639696
1622963506992,512,3640208
1622963507504,512,3640720
1622963507949,513,3641232
1622963508462,514,3641745
1622963509946,515,3642259
1622963510461,518,3642774
1622963510424,521,3643292
1622963510945,519,3643813
1622963511415,521,3644332
1622963511936,518,3644853
1622963512404,521,3645371
1622963512925,519,3645892
1622963513406,515,3646411
1622963513921,516,3646926
1622963514386,514,3647442
1622963514900,515,3647956
1622963515374,513,3648471
1622963515887,513,3648984
1622963516367,511,3649497
1622963516878,518,3650008
1622963517368,515,3650526
1622963517883,514,3651041
1622963518345,515,3651555
1622963518860,513,3652070
1622963519334,512,3652583
1622963519846,511,3653095
1622963520327,509,3653606
1622963521325,512,3654115
1622963521837,514,3654627
1622963522304,515,3655141
1622963522819,515,3655656
1622963523295,511,3656171
1622963523806,515,3656682
1622963524287,512,3657197
